mainshock_name,mainshock_time,mainshock_magnitude,aftershock_time,aftershock_magnitude,aftershock_place,aftershock_latitude,aftershock_longitude
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-09 00:04:43.521,4.2,"76 km ESE of Marihatag, Philippines",8.6504,126.9781
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-09 02:38:44.603,4.5,"93 km ESE of Aras-asan, Philippines",8.7063,127.1388
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-09 06:27:45.009,4.2,"64 km ESE of Marihatag, Philippines",8.6364,126.8616
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-09 09:37:26.486,4.7,"27 km ENE of Hinatuan, Philippines",8.4403,126.5743
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-09 10:33:22.611,4.0,"32 km ENE of Barcelona, Philippines",8.2482,126.7122
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-09 10:37:54.355,4.5,"96 km ENE of Barcelona, Philippines",8.4588,127.2569
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-09 17:28:29.779,4.2,"59 km E of Aras-asan, Philippines",8.849,126.8549
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-09 23:59:01.264,4.6,"37 km E of Hinatuan, Philippines",8.4191,126.6676
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-10 03:31:06.809,4.5,"91 km ENE of Barcelona, Philippines",8.4222,127.2197
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-10 08:32:06.879,4.3,"80 km ESE of Marihatag, Philippines",8.6547,127.0148
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-10 12:44:58.096,4.4,"49 km E of Aras-asan, Philippines",8.8225,126.7525
